0.9509,"['Southampton', 'Stoke City']","['Sportium', '1.72', 'Codere', '3.7', 'Codere', '5']"
0.9508,"['Tottenham', 'Juventus']","['Sportium', '2.20', 'Sportium', '3.40', 'Codere', '3.3']"
0.9508,"['Tottenham', 'Juventus']","['Sportium', '2.20', 'Codere', '3.4', 'Codere', '3.3']"
0.9506,"['Atalanta', 'Sampdoria']","['Sportium', '1.75', 'Codere', '3.8', 'Sportium', '4.60']"
0.9506,"['RB Leipzig', 'Borussia Dormund']","['Codere', '2.6', 'Sportium', '3.50', 'Sportium', '2.62']"
0.9506,"['RB Leipzig', 'Borussia Dormund']","['Codere', '2.6', 'Codere', '3.5', 'Sportium', '2.62']"
0.9504,"['Manchester City', 'Basel']","['Sportium', '1.14', 'Sportium', '8.00', 'Codere', '20']"
0.9504,"['Manchester City', 'Basel']","['Sportium', '1.14', 'Codere', '8', 'Codere', '20']"
0.9504,"['Saint Etienne', 'Dijon']","['Sportium', '1.75', 'Codere', '3.7', 'Sportium', '4.75']"
0.9502,"['Chelsea', 'Crystal Palace']","['Sportium', '1.30', 'Sportium', '5.20', 'Codere', '11']"
0.9502,"['Monaco', 'Bordeaux']","['Sportium', '1.66', 'Codere', '4', 'Sportium', '5.00']"
0.9501,"['Montpellier', 'Oly. de Lyon']","['Codere', '2.9', 'Codere', '3.25', 'Sportium', '2.50']"
0.95,"['Bayern Munchen', 'Hamburg']","['Sportium', '1.13', 'Sportium', '8.50', 'Codere', '20']"
0.9496,"['Leicester', 'Bournemouth']","['Sportium', '1.80', 'Sportium', '3.70', 'Codere', '4.4']"
0.9496,"['Newcastle', 'Southampton']","['Sportium', '2.55', 'Codere', '3.2', 'Sportium', '2.87']"
0.9495,"['Ausburg', 'Hoffenheim']","['Sportium', '2.65', 'Codere', '3.35', 'Codere', '2.65']"
0.9494,"['Tottenham', 'Juventus']","['Codere', '2.15', 'Sportium', '3.40', 'Sportium', '3.40']"
0.9494,"['Tottenham', 'Juventus']","['Codere', '2.15', 'Codere', '3.4', 'Sportium', '3.40']"
0.9494,"['Benevento', 'Hellas Verona']","['Sportium', '2.15', 'Sportium', '3.40', 'Codere', '3.4']"
0.9494,"['Benevento', 'Hellas Verona']","['Sportium', '2.15', 'Codere', '3.4', 'Codere', '3.4']"
0.9492,"['Bournemouth', 'Tottenham']","['Sportium', '5.25', 'Codere', '4.2', 'Sportium', '1.60']"
0.9492,"['Bournemouth', 'Tottenham']","['Codere', '5.25', 'Codere', '4.2', 'Sportium', '1.60']"
0.9491,"['Napoles', 'Roma']","['Sportium', '1.57', 'Sportium', '4.00', 'Codere', '6']"
0.949,"['Genova', 'AC Milan']","['Codere', '2.95', 'Codere', '3.1', 'Sportium', '2.55']"
0.9489,"['Liverpool', 'Newcastle']","['Codere', '1.2', 'Sportium', '6.50', 'Sportium', '15.00']"
0.9489,"['Lazio', 'Juventus']","['Sportium', '3.50', 'Codere', '3.3', 'Sportium', '2.15']"
0.9489,"['Lazio', 'Juventus']","['Sportium', '3.50', 'Codere', '3.3', 'Codere', '2.15']"
0.9488,"['PSG', 'Real Madrid']","['Sportium', '2.05', 'Codere', '3.8', 'Sportium', '3.30']"
0.9488,"['PSG', 'Real Madrid']","['Codere', '2.05', 'Codere', '3.8', 'Sportium', '3.30']"
0.9488,"['Liverpool', 'Oporto']","['Sportium', '1.50', 'Codere', '4.4', 'Codere', '6.25']"
0.9487,"['Schalke 04', 'Hertha Berlin']","['Sportium', '1.66', 'Sportium', '3.60', 'Codere', '5.75']"
0.9487,"['Werder Bremen', 'Colonia']","['Sportium', '1.90', 'Codere', '3.6', 'Sportium', '4.00']"
0.9487,"['Werder Bremen', 'Colonia']","['Sportium', '1.90', 'Codere', '3.6', 'Codere', '4']"
0.9486,"['Watford', 'West Brom Albion']","['Codere', '2.1', 'Codere', '3.25', 'Sportium', '3.70']"
0.9483,"['Schalke 04', 'Hertha Berlin']","['Sportium', '1.66', 'Codere', '3.7', 'Sportium', '5.50']"
0.9483,"['RB Leipzig', 'Zenit']","['Sportium', '1.66', 'Codere', '3.7', 'Sportium', '5.50']"
0.9481,"['Torino', 'Crotone']","['Sportium', '1.44', 'Sportium', '4.25', 'Codere', '8']"
0.948,"['Manchester United', 'Sevilla']","['Codere', '1.7', 'Sportium', '3.75', 'Sportium', '5.00']"
0.948,"['Manchester United', 'Sevilla']","['Codere', '1.7', 'Codere', '3.75', 'Sportium', '5.00']"
0.9479,"['Udinese', 'Fiorentina']","['Sportium', '3.25', 'Sportium', '3.20', 'Codere', '2.3']"
0.9478,"['Barcelona', 'Chelsea']","['Sportium', '1.44', 'Codere', '4.4', 'Sportium', '7.50']"
0.9478,"['Borussia Dormund', 'RB Salzburg']","['Sportium', '1.44', 'Codere', '4.4', 'Sportium', '7.50']"
0.9478,"['Lazio', 'Dinamo Kiev']","['Sportium', '1.44', 'Codere', '4.4', 'Sportium', '7.50']"
0.9477,"['Genova', 'Cagliari']","['Sportium', '1.87', 'Codere', '3.3', 'Codere', '4.6']"
0.9477,"['Fiorentina', 'Benevento']","['Sportium', '1.28', 'Codere', '5.75', 'Codere', '10']"
0.9476,"['PSG', 'Real Madrid']","['Sportium', '2.05', 'Sportium', '4.00', 'Codere', '3.15']"
0.9476,"['PSG', 'Real Madrid']","['Codere', '2.05', 'Sportium', '4.00', 'Codere', '3.15']"
0.9476,"['Monaco', 'Bordeaux']","['Codere', '1.6', 'Sportium', '3.90', 'Codere', '5.75']"
0.9475,"['Deportivo', 'Eibar']","['Codere', '2.65', 'Codere', '3.25', 'Sportium', '2.70']"
0.9474,"['Sevilla', 'Athletic de Bilbao']","['Sportium', '1.75', 'Codere', '3.75', 'Sportium', '4.60']"
0.9474,"['Celta de Vigo', 'Las Palmas']","['Codere', '1.5', 'Sportium', '4.50', 'Codere', '6']"
0.9474,"['West Brom Albion', 'Leicester']","['Codere', '2.85', 'Codere', '3.2', 'Sportium', '2.55']"
0.9474,"['Newcastle', 'Southampton']","['Sportium', '2.55', 'Codere', '3.2', 'Codere', '2.85']"
0.9474,"['Chievo', 'Sassuolo']","['Sportium', '2.35', 'Codere', '3.15', 'Sportium', '3.20']"
0.9474,"['Oly. de Marsella', 'Nantes']","['Sportium', '1.53', 'Codere', '4.25', 'Sportium', '6.00']"
0.9473,"['Roma', 'Shaktar']","['Codere', '1.7', 'Sportium', '4.00', 'Codere', '4.6']"
0.9472,"['Huddersfield town', 'Swansea']","['Sportium', '2.50', 'Codere', '3.05', 'Codere', '3.05']"
0.9472,"['Stoke City', 'Manchester City']","['Sportium', '12.00', 'Sportium', '5.80', 'Codere', '1.25']"
0.947,"['Colonia', 'Stuttgart']","['Sportium', '2.45', 'Codere', '3.3', 'Sportium', '2.90']"
0.9469,"['Montpellier', 'Oly. de Lyon']","['Sportium', '2.87', 'Codere', '3.25', 'Sportium', '2.50']"
0.9467,"['Manchester City', 'Basel']","['Codere', '1.12', 'Sportium', '8.00', 'Sportium', '26.00']"
0.9467,"['Manchester City', 'Basel']","['Codere', '1.12', 'Codere', '8', 'Sportium', '26.00']"
0.9467,"['Bayern Munchen', 'Hamburg']","['Codere', '1.12', 'Codere', '8', 'Sportium', '26.00']"
0.9467,"['Hertha Berlin', 'Friburgo']","['Sportium', '2.20', 'Codere', '3.25', 'Sportium', '3.40']"
0.9467,"['Hertha Berlin', 'Friburgo']","['Codere', '2.2', 'Codere', '3.25', 'Sportium', '3.40']"
0.9463,"['Angers', 'Guingamp']","['Codere', '2.05', 'Sportium', '3.20', 'Sportium', '3.90']"
0.9463,"['Angers', 'Guingamp']","['Codere', '2.05', 'Codere', '3.2', 'Sportium', '3.90']"
0.9462,"['Real Madrid', 'Getafe']","['Sportium', '1.22', 'Sportium', '6.50', 'Codere', '12']"
0.9459,"['Stoke City', 'Manchester City']","['Sportium', '12.00', 'Codere', '5.75', 'Sportium', '1.25']"
0.9459,"['Stoke City', 'Manchester City']","['Sportium', '12.00', 'Codere', '5.75', 'Codere', '1.25']"
0.9459,"['Fiorentina', 'Benevento']","['Codere', '1.25', 'Codere', '5.75', 'Sportium', '12.00']"
0.9459,"['Niza', 'Lille']","['Sportium', '1.75', 'Codere', '3.5', 'Sportium', '5.00']"
0.9459,"['Niza', 'Lille']","['Sportium', '1.75', 'Codere', '3.5', 'Codere', '5']"
0.9459,"['Niza', 'Lille']","['Codere', '1.75', 'Codere', '3.5', 'Sportium', '5.00']"
0.9458,"['Montpellier', 'Oly. de Lyon']","['Codere', '2.9', 'Sportium', '3.20', 'Sportium', '2.50']"
0.9457,"['Oly. de Marsella', 'Nantes']","['Sportium', '1.53', 'Sportium', '4.00', 'Codere', '6.5']"
0.9456,"['Sevilla', 'Athletic de Bilbao']","['Sportium', '1.75', 'Sportium', '3.60', 'Codere', '4.8']"
0.9455,"['Liverpool', 'Oporto']","['Sportium', '1.50', 'Sportium', '4.33', 'Codere', '6.25']"
0.9455,"['Hannover 96', 'Ausburg']","['Sportium', '2.40', 'Codere', '3.25', 'Sportium', '3.00']"
0.9455,"['Hannover 96', 'Ausburg']","['Codere', '2.4', 'Codere', '3.25', 'Sportium', '3.00']"
0.9454,"['Ausburg', 'Hoffenheim']","['Sportium', '2.65', 'Sportium', '3.30', 'Codere', '2.65']"
0.9452,"['Getafe', 'Levante']","['Sportium', '1.80', 'Codere', '3.4', 'Sportium', '4.80']"
0.9452,"['Getafe', 'Levante']","['Codere', '1.8', 'Codere', '3.4', 'Sportium', '4.80']"
0.9452,"['West ham', 'Burnley']","['Sportium', '2.25', 'Codere', '3.05', 'Codere', '3.5']"
0.945,"['Arsenal', 'Watford']","['Sportium', '1.40', 'Sportium', '4.75', 'Codere', '7.5']"
0.945,"['Arsenal', 'Watford']","['Sportium', '1.40', 'Codere', '4.75', 'Codere', '7.5']"
0.9447,"['Manchester United', 'Sevilla']","['Sportium', '1.72', 'Sportium', '3.75', 'Codere', '4.75']"
0.9447,"['Manchester United', 'Sevilla']","['Sportium', '1.72', 'Codere', '3.75', 'Codere', '4.75']"
0.9446,"['Espa\xef\xbf\xbdol', 'Real sociedad']","['Sportium', '2.40', 'Codere', '3.3', 'Codere', '2.95']"
0.9443,"['Watford', 'West Brom Albion']","['Codere', '2.1', 'Sportium', '3.20', 'Sportium', '3.70']"
0.9441,"['Southampton', 'Stoke City']","['Sportium', '1.72', 'Sportium', '3.60', 'Codere', '5']"
0.9437,"['Chelsea', 'Crystal Palace']","['Sportium', '1.30', 'Codere', '5.25', 'Sportium', '10.00']"
0.9437,"['Colonia', 'Stuttgart']","['Sportium', '2.45', 'Sportium', '3.20', 'Codere', '2.95']"
0.9437,"['Friburgo', 'Bayern Munchen']","['Codere', '10', 'Sportium', '5.25', 'Sportium', '1.30']"
0.9436,"['Deportivo', 'Eibar']","['Sportium', '2.62', 'Codere', '3.25', 'Sportium', '2.70']"
0.9436,"['Liverpool', 'Oporto']","['Codere', '1.45', 'Codere', '4.4', 'Sportium', '7.00']"
0.9435,"['Genova', 'Cagliari']","['Sportium', '1.87', 'Sportium', '3.25', 'Codere', '4.6']"
0.9435,"['Udinese', 'Fiorentina']","['Sportium', '3.25', 'Codere', '3.15', 'Codere', '2.3']"
0.9435,"['Hamburg', 'Mainz 05']","['Sportium', '2.30', 'Codere', '3.15', 'Sportium', '3.25']"
0.9434,"['Barcelona', 'Chelsea']","['Codere', '1.45', 'Sportium', '4.50', 'Codere', '6.75']"
0.9434,"['Napoles', 'Roma']","['Sportium', '1.57', 'Codere', '3.9', 'Codere', '6']"
0.9434,"['Genova', 'Cagliari']","['Sportium', '1.87', 'Codere', '3.3', 'Sportium', '4.50']"
0.9434,"['Hellas Verona', 'Chievo']","['Sportium', '3.20', 'Sportium', '3.30', 'Codere', '2.25']"
0.9434,"['Bayern Munchen', 'Hamburg']","['Sportium', '1.13', 'Codere', '8', 'Codere', '20']"
0.9434,"['Borussia Dormund', 'RB Salzburg']","['Codere', '1.45', 'Sportium', '4.50', 'Codere', '6.75']"
0.9434,"['Lazio', 'Dinamo Kiev']","['Codere', '1.45', 'Sportium', '4.50', 'Codere', '6.75']"
0.9433,"['Inter de Mil\xef\xbf\xbdn', 'Napoles']","['Codere', '3.45', 'Sportium', '3.40', 'Sportium', '2.10']"
0.9432,"['Deportivo', 'Eibar']","['Codere', '2.65', 'Sportium', '3.20', 'Sportium', '2.70']"
0.9432,"['Getafe', 'Levante']","['Sportium', '1.80', 'Codere', '3.4', 'Codere', '4.75']"
0.9432,"['Manchester United', 'Liverpool']","['Sportium', '2.50', 'Sportium', '3.30', 'Codere', '2.8']"
0.9432,"['Manchester United', 'Liverpool']","['Sportium', '2.50', 'Codere', '3.3', 'Codere', '2.8']"
0.9431,"['Caen', 'Estraburgo']","['Sportium', '2.15', 'Codere', '3.15', 'Codere', '3.6']"
0.943,"['Chievo', 'Sassuolo']","['Sportium', '2.35', 'Codere', '3.15', 'Codere', '3.15']"
0.943,"['Inter de Mil\xef\xbf\xbdn', 'Napoles']","['Sportium', '3.50', 'Codere', '3.35', 'Sportium', '2.10']"
0.943,"['Ausburg', 'Hoffenheim']","['Sportium', '2.65', 'Codere', '3.35', 'Sportium', '2.60']"
0.943,"['Mainz 05', 'Schalke 04']","['Sportium', '3.10', 'Sportium', '3.30', 'Codere', '2.3']"
0.943,"['Troyes', 'PSG']","['Codere', '9.5', 'Codere', '5.75', 'Sportium', '1.28']"
0.9429,"['Leicester', 'Bournemouth']","['Sportium', '1.80', 'Codere', '3.6', 'Codere', '4.4']"
0.9429,"['Bayern Munchen', 'Hamburg']","['Codere', '1.12', 'Sportium', '8.50', 'Codere', '20']"
0.9426,"['Eibar', 'Real Madrid']","['Sportium', '6.50', 'Codere', '4.6', 'Codere', '1.45']"
0.9426,"['Besiktas', 'Bayern Munich']","['Sportium', '6.50', 'Codere', '4.6', 'Codere', '1.45']"
0.9424,"['Crotone', 'Sampdoria']","['Sportium', '3.40', 'Sportium', '3.20', 'Codere', '2.2']"
0.9424,"['Crotone', 'Sampdoria']","['Codere', '3.4', 'Sportium', '3.20', 'Sportium', '2.20']"
0.9424,"['Crotone', 'Sampdoria']","['Codere', '3.4', 'Sportium', '3.20', 'Codere', '2.2']"
0.9424,"['Hertha Berlin', 'Friburgo']","['Codere', '2.2', 'Sportium', '3.20', 'Sportium', '3.40']"
0.9423,"['Levante', 'Espa\xef\xbf\xbdol']","['Sportium', '3.00', 'Codere', '3.05', 'Sportium', '2.50']"
0.9423,"['Huddersfield town', 'Swansea']","['Sportium', '2.50', 'Sportium', '3.00', 'Codere', '3.05']"
0.9423,"['Huddersfield town', 'Swansea']","['Sportium', '2.50', 'Codere', '3.05', 'Sportium', '3.00']"
0.9422,"['Sassuolo', 'SPAL']","['Sportium', '1.95', 'Codere', '3.35', 'Codere', '4']"
0.942,"['Manchester City', 'Chelsea']","['Sportium', '1.61', 'Sportium', '4.00', 'Codere', '5.25']"
0.942,"['Manchester City', 'Chelsea']","['Sportium', '1.61', 'Codere', '4', 'Codere', '5.25']"
0.942,"['Borussia Dormund', 'Frankfurt']","['Sportium', '1.61', 'Codere', '4', 'Sportium', '5.25']"
0.942,"['Borussia Dormund', 'Frankfurt']","['Sportium', '1.61', 'Codere', '4', 'Codere', '5.25']"
0.9418,"['Tottenham', 'Huddersfield town']","['Sportium', '1.18', 'Sportium', '7.00', 'Codere', '14']"
0.9418,"['Tottenham', 'Huddersfield town']","['Codere', '1.18', 'Sportium', '7.00', 'Codere', '14']"
0.9418,"['SPAL', 'Bolonia']","['Codere', '2.4', 'Sportium', '3.10', 'Sportium', '3.10']"
0.9418,"['Napoles', 'Roma']","['Codere', '1.55', 'Sportium', '4.00', 'Codere', '6']"
0.9417,"['Roma', 'Shaktar']","['Sportium', '1.72', 'Codere', '3.8', 'Codere', '4.6']"
0.9417,"['Atalanta', 'Sampdoria']","['Sportium', '1.75', 'Codere', '3.8', 'Codere', '4.4']"
0.9417,"['Atalanta', 'Sampdoria']","['Codere', '1.72', 'Codere', '3.8', 'Sportium', '4.60']"
0.9417,"['RB Leipzig', 'Zenit']","['Codere', '1.67', 'Sportium', '3.80', 'Codere', '5']"
0.9416,"['Werder Bremen', 'Colonia']","['Sportium', '1.90', 'Sportium', '3.50', 'Codere', '4']"
0.9414,"['Tottenham', 'Juventus']","['Codere', '2.15', 'Sportium', '3.40', 'Codere', '3.3']"
0.9414,"['Lazio', 'Juventus']","['Codere', '3.4', 'Codere', '3.3', 'Sportium', '2.15']"
0.9414,"['Benevento', 'Hellas Verona']","['Sportium', '2.15', 'Codere', '3.4', 'Sportium', '3.30']"
0.9413,"['Real Madrid', 'Getafe']","['Codere', '1.18', 'Codere', '7.25', 'Sportium', '13.00']"
0.9413,"['Brighton', 'Arsenal']","['Codere', '4.2', 'Sportium', '3.60', 'Sportium', '1.83']"
0.9412,"['Everton', 'Brighton']","['Sportium', '2.00', 'Sportium', '3.20', 'Codere', '4']"
0.9412,"['Everton', 'Brighton']","['Codere', '2', 'Sportium', '3.20', 'Sportium', '4.00']"
0.9412,"['Everton', 'Brighton']","['Codere', '2', 'Sportium', '3.20', 'Codere', '4']"
0.9412,"['Hannover 96', 'Ausburg']","['Codere', '2.4', 'Sportium', '3.20', 'Sportium', '3.00']"
0.941,"['Wolfsburg', 'Bayern Leverkusen']","['Codere', '3.25', 'Codere', '3.45', 'Sportium', '2.15']"
0.9407,"['Fiorentina', 'Benevento']","['Sportium', '1.28', 'Sportium', '5.50', 'Codere', '10']"
0.9406,"['Genova', 'AC Milan']","['Sportium', '2.87', 'Codere', '3.1', 'Sportium', '2.55']"
0.9404,"['Espa\xef\xbf\xbdol', 'Real sociedad']","['Sportium', '2.40', 'Sportium', '3.25', 'Codere', '2.95']"
0.9404,"['Manchester City', 'Chelsea']","['Sportium', '1.61', 'Codere', '4', 'Sportium', '5.20']"
0.9404,"['Lazio', 'Juventus']","['Sportium', '3.50', 'Sportium', '3.20', 'Codere', '2.15']"
0.9404,"['Metz', 'Toulouse']","['Sportium', '2.70', 'Codere', '3.1', 'Sportium', '2.70']"
0.9403,"['Villarreal', 'Girona']","['Sportium', '1.80', 'Sportium', '3.50', 'Codere', '4.5']"
0.9403,"['Villarreal', 'Girona']","['Sportium', '1.80', 'Codere', '3.5', 'Sportium', '4.50']"
0.9403,"['Villarreal', 'Girona']","['Sportium', '1.80', 'Codere', '3.5', 'Codere', '4.5']"
0.9403,"['Liverpool', 'Oporto']","['Codere', '1.45', 'Sportium', '4.33', 'Sportium', '7.00']"
0.9403,"['West ham', 'Burnley']","['Sportium', '2.25', 'Sportium', '3.00', 'Codere', '3.5']"
0.9403,"['Angers', 'Guingamp']","['Codere', '2.05', 'Sportium', '3.20', 'Codere', '3.8']"
0.94,"['Crystal Palace', 'Manchester United']","['Sportium', '6.50', 'Sportium', '3.90', 'Codere', '1.53']"
0.94,"['Crystal Palace', 'Manchester United']","['Sportium', '6.50', 'Codere', '3.9', 'Sportium', '1.53']"
0.94,"['Crystal Palace', 'Manchester United']","['Sportium', '6.50', 'Codere', '3.9', 'Codere', '1.53']"
0.94,"['Crystal Palace', 'Manchester United']","['Codere', '6.5', 'Sportium', '3.90', 'Sportium', '1.53']"
0.94,"['Crystal Palace', 'Manchester United']","['Codere', '6.5', 'Sportium', '3.90', 'Codere', '1.53']"
0.94,"['Crystal Palace', 'Manchester United']","['Codere', '6.5', 'Codere', '3.9', 'Sportium', '1.53']"
0.9398,"['Burnley', 'Everton']","['Codere', '2.45', 'Sportium', '3.00', 'Sportium', '3.10']"
0.9398,"['Burnley', 'Everton']","['Codere', '2.45', 'Codere', '3', 'Sportium', '3.10']"
0.9398,"['AC Milan', 'Inter de Mil\xef\xbf\xbdn']","['Codere', '2.45', 'Sportium', '3.10', 'Sportium', '3.00']"
0.9398,"['AC Milan', 'Inter de Mil\xef\xbf\xbdn']","['Codere', '2.45', 'Codere', '3.1', 'Sportium', '3.00']"
